"TOA5","oetztal_station","CR300","17078","CR300-CELL200.Std.09.02","CPU:alps.CR300","19939","Measurements"
"TIMESTAMP","RECORD","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","AirTC_Avg","RHAvg","DT_Avg","Q_Avg","TCDT_Avg","SlrW_Avg","SlrkJ_Tot","Rain_mm_Tot","TdC_Avg","VPWkPa_Avg","SVPWkPa_Avg"
"TS","RN","m/s","Deg","Deg","Deg C","%","m","","m","W/m^2","kJ/m^2","mm","Deg C","kPa","kPa"
"","","WVc","WVc","WVc","Avg","Smp","Avg","Avg","Avg","Avg","Tot","Tot","Avg","Avg","Avg"
"2019-10-10 15:00:00",5925,1.683,45.16249,48.98966,4.9316,55.74595,2.2453,175,2.265478,84.15701,50.49421,0,-3.171721,0.4837016,0.8676891
"2019-10-10 15:10:00",5926,0.733,132.0117,66.90676,4.9052,56.48606,2.2453,170.9,2.265371,70.72054,42.43232,0,-3.01974,0.4892215,0.8660924
"2019-10-10 15:20:00",5927,0.809,234.3663,56.45661,4.6972,60.986,2.2466,173,2.265834,71.85881,43.11529,0,-2.18728,0.5205897,0.8536217
"2019-10-10 15:30:00",5928,1.29,167.3999,15.41217,4.3981,66.46789,2.2474,171.7,2.26542,63.08146,37.84888,0,-1.303016,0.5556498,0.8359672
"2019-10-10 15:40:00",5929,1.173,185.0537,29.10087,4.2619,68.28414,2.2475,174.3,2.264966,49.8084,29.88504,0,-1.060915,0.5653728,0.8279709
"2019-10-10 15:50:00",5930,0.9440001,184.6628,25.23998,4.2968,66.38621,2.2474,171.7,2.265007,43.62613,26.17568,0,-1.413097,0.551006,0.8300007
"2019-10-10 16:00:00",5931,0.906,213.6496,41.67599,4.037601,69.58236,2.249,175.1,2.265561,28.54414,17.12648,0,-1.018731,0.567134,0.8150542
"2019-10-10 16:10:00",5932,1.073,108.9026,76.60903,3.6654,73.32887,2.251,180.3,2.266053,17.15116,10.29069,0,-0.660612,0.5822054,0.7939647
"2019-10-10 16:20:00",5933,1.663,179.8996,17.84499,3.617,68.85158,2.2497,175.7,2.264546,14.6444,8.786642,0,-1.57313,0.5448025,0.7912709
"2019-10-10 16:30:00",5934,1.316,162.2702,24.97174,3.2686,71.54388,2.2523,175.7,2.265736,8.354501,5.012701,0,-1.378362,0.5523649,0.7720646
"2019-10-10 16:40:00",5935,1.426,179.3564,17.94441,2.8418,73.83045,2.2542,178,2.265896,5.387895,3.232738,0,-1.362172,0.553021,0.7490419
"2019-10-10 16:50:00",5936,1.048,183.076,20.41055,2.6348,74.73217,2.2538,178.2,2.264644,1.671437,1.002862,0,-1.397105,0.5516042,0.738108
"2019-10-10 17:00:00",5937,1.781,173.2648,19.50518,2.1123,77.56445,2.2572,176.8,2.265911,0.5830405,0.3498244,0,-1.395491,0.5516253,0.7111832
"2019-10-10 17:10:00",5938,1.925,185.257,21.2987,1.8074,78.18054,2.2584,175.6,2.265859,0.08027758,0.04816656,0,-1.585226,0.5439832,0.6958038
"2019-10-10 17:20:00",5939,1.976,182.3172,17.7512,1.7639,77.67204,2.2582,179.8,2.26548,0.01573369,0.009440215,0,-1.716361,0.5387591,0.6936331
"2019-10-10 17:30:00",5940,1.385,159.4489,12.34991,2.0374,76.7233,2.2568,178.1,2.265201,0.00777745,0.004666471,0,-1.618074,0.5426917,0.7073363
"2019-10-10 17:40:00",5941,1.124,172.1882,27.4482,2.0557,77.13496,2.257,182.6,2.265477,0.005810739,0.003486443,0,-1.527641,0.5463185,0.7082632
"2019-10-10 17:50:00",5942,1.41,180.4602,19.34158,1.8684,77.4955,2.2585,179.6,2.266211,0.006525906,0.003915544,0,-1.646554,0.5415792,0.6988524
"2019-10-10 18:00:00",5943,1.843,163.17,18.33085,1.8686,75.64778,2.2574,180.3,2.265108,0.006078927,0.003647356,0,-1.974083,0.5286681,0.6988547
"2019-10-10 18:10:00",5944,1.831,179.135,21.42853,1.7653,75.52263,2.2569,181.9,2.264181,0.003844027,0.002306416,0,-2.096842,0.5239211,0.6937274
"2019-10-10 18:20:00",5945,1.829,162.5208,17.72287,1.9887,72.68676,2.257,180.9,2.265201,0.004201611,0.002520967,0,-2.39749,0.5123702,0.7049017
"2019-10-10 18:30:00",5946,2.124,162.2386,11.64216,1.7024,74.0162,2.2584,180,2.265427,0.00134094,0.0008045639,0,-2.428494,0.5111593,0.6906046
"2019-10-10 18:40:00",5947,2.002,172.2229,11.90329,1.3164,77.12032,2.2593,181.1,2.264738,0.006168323,0.003700994,0,-2.247891,0.5180367,0.6717254
"2019-10-10 18:50:00",5948,2.275,173.3996,11.0058,1.2771,77.71518,2.2591,178.5,2.264375,0.004916779,0.002950068,0,-2.182223,0.5205626,0.669834
"2019-10-10 19:00:00",5949,2.37,181.39,5.656498,1.2394,77.98687,2.2601,179,2.265222,0.006168323,0.003700994,0,-2.171665,0.520964,0.6680151
"2019-10-10 19:10:00",5950,1.927,190.4001,5.497625,1.1757,77.13361,2.2604,179.9,2.26526,0.002324295,0.001394577,0,-2.382401,0.5129098,0.6649628
"2019-10-10 19:20:00",5951,1.66,150.5403,17.96012,1.2859,74.52295,2.2604,178,2.265714,0.005810739,0.003486444,0,-2.739808,0.4994987,0.6702616
"2019-10-10 19:30:00",5952,1.481,160.4101,12.511,1.3792,73.46472,2.2607,178.2,2.2664,0.006704698,0.004022819,0,-2.841892,0.4957213,0.6747745
"2019-10-10 19:40:00",5953,2.117,170.1031,10.73632,1.1557,74.41758,2.2611,177.8,2.265878,0.002592484,0.00155549,0,-2.884498,0.4941472,0.6640195
"2019-10-10 19:50:00",5954,2.119,168.5608,11.65109,0.9047,75.81673,2.2617,179.9,2.265442,0.004648591,0.002789155,0,-2.877213,0.4944142,0.6521177
"2019-10-10 20:00:00",5955,2.189,180.9549,11.71362,0.8673,75.97259,2.2618,180.5,2.265388,0.002234899,0.00134094,0,-2.885982,0.4940921,0.6503557
"2019-10-10 20:10:00",5956,2.295,180.3777,10.63598,0.8065,76.31333,2.2621,180.6,2.265437,0.005274363,0.003164618,0,-2.884796,0.4941362,0.6475097
"2019-10-10 20:20:00",5957,2.191,175.9089,6.632551,0.7154,76.79166,2.2618,179,2.26476,0.004827383,0.00289643,0,-2.889548,0.4939712,0.6432616
"2019-10-10 20:30:00",5958,2.079,169.9165,17.17562,0.7671999,75.64445,2.2615,178.4,2.264674,0.004916779,0.002950068,0,-3.041453,0.4884179,0.6456758
"2019-10-10 20:40:00",5959,2.134,168.1035,7.686999,0.9316,74.2468,2.2612,180.1,2.265053,0.006347115,0.003808269,0,-3.132695,0.4851137,0.6533799
"2019-10-10 20:50:00",5960,1.647,167.8033,12.57954,0.7831,75.04401,2.2622,180.5,2.26544,0.006704698,0.004022819,0,-3.13272,0.4851037,0.6464256
"2019-10-10 21:00:00",5961,1.843,169.3826,11.52106,0.5911,76.52702,2.2627,178.6,2.265147,0.008135034,0.004881021,0,-3.056013,0.4878843,0.6375321
"2019-10-10 21:10:00",5962,1.616,176.8921,11.74089,0.4564,77.33836,2.2639,178.8,2.26579,0.006078926,0.003647356,0,-3.045781,0.4882625,0.6313328
"2019-10-10 21:20:00",5963,1.509,148.3629,15.77601,0.5619,76.00771,2.2627,179.1,2.265026,0.003844027,0.002306416,0,-3.175799,0.4835484,0.6361834
"2019-10-10 21:30:00",5964,1.304,164.3329,13.58844,0.5244,76.68374,2.2633,179.9,2.265472,0.004737987,0.002842792,0,-3.093763,0.4865255,0.6344572
"2019-10-10 21:40:00",5965,2.007,178.0961,7.827033,0.2459,78.60844,2.2639,178.7,2.264919,0.006883491,0.004130094,0,-3.031411,0.4887745,0.6217837
"2019-10-10 21:50:00",5966,1.851,167.0196,14.59895,0.2834,77.56478,2.2643,180.5,2.265474,0.00822443,0.004934659,0,-3.174507,0.4836013,0.6234805
"2019-10-10 22:00:00",5967,2.403,174.2878,7.235096,0.2278,77.84254,2.2646,179.4,2.265544,0.001430336,0.0008582015,0,-3.180699,0.4833803,0.6209718
"2019-10-10 22:10:00",5968,1.66,172.6888,16.23873,0.2763,77.23642,2.2632,180.8,2.264344,0.007419867,0.00445192,0,-3.238246,0.481314,0.6231698
"2019-10-10 22:20:00",5969,1.746,169.4616,16.67006,0.1832,77.4646,2.2645,181.7,2.265259,0.006704698,0.004022819,0,-3.289283,0.4794745,0.6189594
"2019-10-10 22:30:00",5970,2.45,175.8992,5.662802,0.1399,77.63937,2.2641,180.2,2.26468,0.004112215,0.002467329,0,-3.3011,0.4790512,0.617021
"2019-10-10 22:40:00",5971,2.755,176.0119,6.792928,0.4919,74.54003,2.2615,179,2.263535,0.005631947,0.003379168,0,-3.504712,0.4718283,0.6329864
"2019-10-10 22:50:00",5972,2.72,173.1129,11.07078,0.5312001,74.14909,2.2623,179.2,2.264499,0.002592483,0.00155549,0,-3.538036,0.4706776,0.6347718
"2019-10-10 23:00:00",5973,2.202,171.0614,15.90777,0.486,73.97877,2.2631,177.2,2.265112,0.004022819,0.002413692,0,-3.613036,0.4680542,0.6326872
"2019-10-10 23:10:00",5974,2.666,175.8018,6.177366,0.6071,72.33663,2.2621,181,2.264613,0.006972887,0.004183732,0,-3.795068,0.4616996,0.6382653
"2019-10-10 23:20:00",5975,2.586,171.3955,7.674459,0.8639,69.16319,2.2612,179.9,2.264773,0.0009833558,0.0005900135,0,-4.145354,0.4497071,0.6502116
"2019-10-10 23:30:00",5976,1.938,184.0509,11.81678,0.5354,71.9182,2.2634,178.7,2.265617,0.00822443,0.004934658,0,-3.942279,0.4566518,0.63496
"2019-10-10 23:40:00",5977,1.257,163.9256,15.78427,0.331,70.90063,2.2658,179.3,2.267172,0.002950067,0.001770041,0,-4.328574,0.4435716,0.6256242
"2019-10-10 23:50:00",5978,1.451,174.4766,20.99537,-0.0508,74.22616,2.2666,178,2.266389,0.004916779,0.002950068,0,-4.087067,0.4516963,0.6085406
"2019-10-11 00:00:00",5979,1.556,178.3221,18.73104,-0.2956,75.33241,2.2661,181.1,2.264874,0.002413691,0.001448215,0,-4.127535,0.4503338,0.5977956
"2019-10-11 00:10:00",5980,1.986,172.406,8.96232,-0.1715,72.89313,2.2658,180.2,2.265089,0.003575839,0.002145504,0,-4.445302,0.439705,0.6032187
"2019-10-11 00:20:00",5981,2.411,175.2436,12.65931,-0.2683,73.75946,2.2667,180.8,2.265586,0.004022819,0.002413691,0,-4.381611,0.4418072,0.5989838
"2019-10-11 00:30:00",5982,2.051,174.8827,11.99704,-0.226,73.22269,2.2671,176.1,2.266162,0.006704698,0.004022819,0,-4.438344,0.4399456,0.6008323
"2019-10-11 00:40:00",5983,2.076,173.4746,9.66853,-0.006599995,70.58076,2.2655,179.9,2.265473,0.005363759,0.003218255,0,-4.713546,0.4308999,0.6105062
"2019-10-11 00:50:00",5984,2.575,174.1885,10.30284,0.1038,69.99034,2.2645,180.4,2.264929,0.004737987,0.002842792,0,-4.717878,0.430809,0.6155264
"2019-10-11 01:00:00",5985,2.588,176.918,8.160189,0.4846,66.84936,2.2638,177.3,2.265807,0.002234899,0.00134094,0,-4.960616,0.4229177,0.6326429
"2019-10-11 01:10:00",5986,2.185,175.1443,17.29114,0.5029,66.52162,2.2635,180.3,2.265583,0.007956241,0.004773745,0,-5.008162,0.4213946,0.6334702
"2019-10-11 01:20:00",5987,2.466,169.3964,22.15351,0.6033,64.82997,2.2623,180.2,2.264796,0.008135034,0.004881021,0,-5.252466,0.4137231,0.6381664
"2019-10-11 01:30:00",5988,1.743,165.6251,19.78929,0.2743,66.72221,2.2645,178.5,2.265636,0.005184967,0.00311098,0,-5.188319,0.4157383,0.6230883
"2019-10-11 01:40:00",5989,2.013,169.4205,14.06131,-0.0692,68.70977,2.2661,179.9,2.265813,0.004827383,0.00289643,0,-5.128792,0.4175963,0.6077684
"2019-10-11 01:50:00",5990,2.309,176.796,6.223165,-0.0794,67.59646,2.2654,179.3,2.265071,0.007062282,0.00423737,0,-5.35327,0.4104952,0.6072732
"2019-10-11 02:00:00",5991,2.224,168.62,8.574293,0.2379,65.69382,2.2638,181.3,2.264786,0.002771275,0.001662765,0,-5.426377,0.4082372,0.6214241
"2019-10-11 02:10:00",5992,2.512,169.4083,16.91022,0.2471,66.38662,2.2639,178.9,2.264924,0.003039463,0.001823678,0,-5.279576,0.4128296,0.6218566
"2019-10-11 02:20:00",5993,1.941,173.1769,14.7848,0.2996,65.04103,2.2638,181.1,2.265041,0.003307651,0.001984591,0,-5.499238,0.4060084,0.6242343
"2019-10-11 02:30:00",5994,1.648,162.4707,25.89397,0.2996,64.28354,2.2634,179.9,2.264641,0.01180027,0.007080161,0,-5.653872,0.401312,0.6242841
"2019-10-11 02:40:00",5995,2.176,171.6885,18.25616,0.2428,64.61585,2.2649,179.5,2.265906,0.007241074,0.004344644,0,-5.640048,0.4017094,0.6216886
"2019-10-11 02:50:00",5996,2.278,169.4148,16.87929,0.4898,62.05019,2.2649,177.8,2.266929,0.006168323,0.003700994,0,-5.937013,0.3927985,0.6330336
"2019-10-11 03:00:00",5997,2.524,181.2905,10.30431,0.3145,64.61506,2.2639,179.1,2.265203,0.01010174,0.006061048,0,-5.571767,0.4037726,0.6248893
"2019-10-11 03:10:00",5998,1.985,174.3416,20.73977,0.2319,64.36118,2.264,181.2,2.264961,0.008403222,0.005041934,0,-5.703246,0.3997968,0.621177
"2019-10-11 03:20:00",5999,1.859,172.7678,14.67095,0.2737,63.35042,2.2634,182.8,2.264533,0.004201611,0.002520967,0,-5.869755,0.3947728,0.6231574
"2019-10-11 03:30:00",6000,2.329,168.1402,12.25599,0.6981999,61.53242,2.2625,175.7,2.265389,0.003933423,0.002360054,0,-5.848117,0.3954066,0.6425989
"2019-10-11 03:40:00",6001,2.215,173.6843,13.49866,0.674,62.50177,2.2631,181.3,2.265891,0.004916779,0.002950068,0,-5.667236,0.400855,0.6413499
"2019-10-11 03:50:00",6002,2.295,167.8289,12.36123,0.7257,62.03341,2.2611,178.9,2.264102,0.003844027,0.002306416,0,-5.717079,0.3993415,0.6437522
"2019-10-11 04:00:00",6003,2.558,171.6888,22.50284,0.9165,61.30587,2.2607,182.4,2.264489,0.001162148,0.0006972887,0,-5.690316,0.4001712,0.6527453
"2019-10-11 04:10:00",6004,1.92,165.5574,13.88359,1.1683,59.38671,2.2605,179.3,2.265329,0.01135329,0.006811974,0,-5.870106,0.39471,0.6646436
"2019-10-11 04:20:00",6005,1.805,171.6135,17.59029,0.9764999,62.43868,2.2638,183.5,2.267843,0.00598953,0.003593719,0,-5.397861,0.4093012,0.6555251
"2019-10-11 04:30:00",6006,2.108,171.4572,17.87629,0.9056,63.82981,2.2617,182.5,2.265445,0.002771275,0.001662765,0,-5.175233,0.416353,0.6522862
"2019-10-11 04:40:00",6007,2.345,171.3497,19.2451,1.0583,62.69379,2.2621,180.3,2.266478,0.004380403,0.002628242,0,-5.261767,0.4134224,0.6594313
"2019-10-11 04:50:00",6008,2.32,169.4882,13.01043,1.2586,61.95751,2.2606,181,2.265802,0.009654766,0.005792859,0,-5.228723,0.4144961,0.6690006
"2019-10-11 05:00:00",6009,2.377,174.7037,16.36391,1.3262,62.26272,2.2606,180.2,2.266081,0.02342175,0.01405305,0,-5.099956,0.4185312,0.672202
"2019-10-11 05:10:00",6010,1.853,154.8336,35.23498,1.7512,61.19872,2.2571,181.7,2.264324,0.14652,0.08791202,0,-4.924474,0.4241396,0.6930531
"2019-10-11 05:20:00",6011,1.639,172.5062,33.64667,1.4778,64.09512,2.2612,178.3,2.267308,1.26683,0.7600983,0,-4.569331,0.4355823,0.6795872
"2019-10-11 05:30:00",6012,1.524,173.636,19.65155,1.0554,66.57318,2.261,177.9,2.265364,2.662749,1.597649,0,-4.469302,0.4388772,0.6592402
"2019-10-11 05:40:00",6013,2.061,174.8419,9.885923,1.3509,64.57227,2.2591,183.6,2.264679,4.683366,2.810019,0,-4.591412,0.434875,0.6734702
"2019-10-11 05:50:00",6014,2.39,180.745,15.60781,1.5912,63.14333,2.257,179.2,2.263563,7.322604,4.393562,0,-4.658953,0.4326588,0.685201
"2019-10-11 06:00:00",6015,1.793,173.8471,25.8645,2.0061,60.91193,2.2564,179.4,2.26467,9.764097,5.858459,0,-4.743738,0.429898,0.7057698
"2019-10-11 06:10:00",6016,1.818,171.0943,21.40504,2.0121,61.44929,2.2574,178.9,2.265699,11.91067,7.146404,0,-4.621493,0.4338817,0.7060809
"2019-10-11 06:20:00",6017,1.622,188.5857,46.46558,2.0838,61.06637,2.257,177.5,2.265592,13.40162,8.040973,0,-4.636848,0.4334067,0.7097306
"2019-10-11 06:30:00",6018,1.953,167.7867,16.95912,1.8067,62.59513,2.2581,179.5,2.265555,14.75597,8.853581,0,-4.572694,0.4355355,0.6957978
"2019-10-11 06:40:00",6019,2.057,157.8754,22.03475,2.1547,60.74362,2.2578,177.8,2.266687,16.10674,9.664046,0,-4.63976,0.4333227,0.7133633
"2019-10-11 06:50:00",6020,1.92,170.4802,20.66087,2.0443,61.28172,2.2575,178.3,2.265932,17.70514,10.62309,0,-4.628581,0.4336981,0.707712
"2019-10-11 07:00:00",6021,2.178,176.8928,10.00859,2.3395,59.4531,2.2557,180.7,2.265339,18.38258,11.02955,0,-4.749038,0.4297251,0.7227967
"2019-10-11 07:10:00",6022,2.079,172.5883,10.20002,2.4168,59.17259,2.2558,178.2,2.265758,19.77394,11.86437,0,-4.73992,0.4300361,0.7267488
"2019-10-11 07:20:00",6023,2.264,168.2695,13.31236,2.6076,57.62399,2.2546,181.1,2.265336,22.42159,13.45295,0,-4.911541,0.4245121,0.7366934
"2019-10-11 07:30:00",6024,2.601,169.4981,9.787992,2.9874,55.17186,2.2537,177.6,2.265991,25.12814,15.07688,0,-5.129251,0.4175543,0.7568247
"2019-10-11 07:40:00",6025,1.788,149.8208,11.00125,3.3343,52.59591,2.2509,180,2.264596,28.60689,17.16414,0,-5.435149,0.4079683,0.7756654
"2019-10-11 07:50:00",6026,2.307,168.3337,9.720296,3.6222,51.06055,2.2506,176.8,2.265473,38.68191,23.20914,0,-5.557604,0.4042007,0.7916105
"2019-10-11 08:00:00",6027,2.527,171.927,13.70334,3.9464,50.44749,2.2504,177.1,2.266598,46.19216,27.71529,0,-5.41802,0.4085665,0.8098845
"2019-10-11 08:10:00",6028,2.217,161.0675,11.79823,4.1749,49.71544,2.2483,179.4,2.265417,56.32304,33.79383,0,-5.397666,0.4091609,0.8230057
"2019-10-11 08:20:00",6029,2,162.4136,11.67362,4.491,48.6629,2.2487,176.1,2.26711,49.27623,29.56573,0,-5.390345,0.4094724,0.8414468
"2019-10-11 08:30:00",6030,2.163,172.6374,9.857112,4.2516,50.56859,2.2485,180.7,2.265932,48.64384,29.1863,0,-5.102521,0.4183958,0.8273827
"2019-10-11 08:40:00",6031,1.921,165.694,17.09167,4.6384,49.06183,2.2461,180.4,2.265089,234.3135,140.5881,0,-5.141435,0.4171954,0.8503462
"2019-10-11 08:50:00",6032,1.789,161.6475,13.23819,6.2825,45.12164,2.2409,178.3,2.266521,495.7844,297.4707,0,-4.734378,0.4302731,0.9535847
"2019-10-11 09:00:00",6033,1.155,151.7825,12.67768,7.9109,40.99482,2.2346,178.5,2.266727,527.7757,316.6654,0,-4.531864,0.4369782,1.065935
"2019-10-11 09:10:00",6034,0.872,142.32,10.9332,8.968901,37.2492,2.2333,177.9,2.269669,523.269,313.9614,0,-4.85314,0.4265136,1.145028
"2019-10-11 09:20:00",6035,0.978,154.3065,88.21075,10.2039,33.08467,2.2276,179.1,2.268825,513.593,308.1558,0,-5.327754,0.4116435,1.244212
"2019-10-11 09:30:00",6036,1.601,351.7022,5.603043,10.1857,29.77929,2.2303,176.1,2.271503,560.7225,336.4335,0,-6.71595,0.3700025,1.242483
"2019-10-11 09:40:00",6037,1.183,338.4597,14.21496,10.6725,31.26537,2.2269,177.5,2.269987,588.1616,352.897,0,-5.663999,0.4013731,1.283763
"2019-10-11 09:50:00",6038,1.973,353.8899,10.85132,10.6642,30.40384,2.2284,177.2,2.271483,572.0387,343.2232,0,-6.033129,0.3900517,1.282902
"2019-10-11 10:00:00",6039,2.148,345.7,6.692088,10.6067,28.32508,2.2272,178.4,2.27003,608.5416,365.125,0,-7.005095,0.361957,1.277868
"2019-10-11 10:10:00",6040,2.096,351.9023,5.31625,10.4234,28.06437,2.228,175.7,2.270112,613.305,367.983,0,-7.286076,0.3542697,1.262347
"2019-10-11 10:20:00",6041,1.573,342.1739,14.3378,11.1431,27.64311,2.2251,180,2.270033,625.0432,375.0259,0,-6.857679,0.3660887,1.32434
"2019-10-11 10:30:00",6042,2.069,347.6476,9.33397,11.0876,27.81235,2.2271,176.9,2.271851,630.6108,378.3665,0,-6.826982,0.3669901,1.319522
"2019-10-11 10:40:00",6043,2.114,345.0655,9.638074,11.4544,26.4479,2.2225,177.8,2.268621,633.5202,380.1122,0,-7.194571,0.3575784,1.352011
"2019-10-11 10:50:00",6044,2.292,349.0064,6.38561,11.2065,27.09097,2.2266,177.9,2.271816,634.2699,380.5619,0,-7.066723,0.3603055,1.329984
"2019-10-11 11:00:00",6045,2.048,348.5153,12.13632,11.4712,28.75376,2.224,178.4,2.270219,636.6681,382.0009,0,-6.057603,0.3891838,1.353506
"2019-10-11 11:10:00",6046,1.695,346.2943,6.996284,11.6276,29.11671,2.2243,175.7,2.271149,636.235,381.741,0,-5.766316,0.3981854,1.36755
"2019-10-11 11:20:00",6047,1.432,350.8292,11.0052,12.0981,30.13906,2.2232,176.2,2.271901,634.533,380.7198,0,-4.901197,0.4251912,1.410764
"2019-10-11 11:30:00",6048,1.813,347.7329,10.72218,11.9841,34.33537,2.2234,176.9,2.271651,631.0609,378.6365,0,-3.265752,0.4807326,1.400109
"2019-10-11 11:40:00",6049,2.064,339.6738,8.654045,11.8613,39.58249,2.2239,179.7,2.271671,625.8905,375.5342,0,-1.466311,0.549785,1.38896
"2019-10-11 11:50:00",6050,1.75,351.9106,17.48344,11.6084,39.32973,2.2242,179,2.27097,619.4424,371.6655,0,-1.771616,0.5371794,1.365835
"2019-10-11 12:00:00",6051,1.797,345.9114,11.50796,12.0498,38.16205,2.2241,179.9,2.272628,611.5097,366.9058,0,-1.78024,0.5366195,1.40616
"2019-10-11 12:10:00",6052,1.184,344.332,14.37563,12.2659,42.47535,2.2238,179.5,2.273182,602.4025,361.4415,0,-0.1219144,0.6058474,1.426351
"2019-10-11 12:20:00",6053,1.116,329.2614,19.63687,12.5511,41.44564,2.2223,174.3,2.272783,591.9133,355.148,0,-0.2003569,0.6023448,1.453337
"2019-10-11 12:30:00",6054,0.995,273.1921,23.97644,12.3608,37.70823,2.2238,180.2,2.27356,579.1538,347.4923,0,-1.672153,0.5412826,1.435449
"2019-10-11 12:40:00",6055,0.96,275.9915,19.67764,11.526,40.2027,2.2284,177,2.274929,564.1139,338.4683,0,-1.541674,0.5461507,1.358493
"2019-10-11 12:50:00",6056,0.8479999,265.6433,31.43008,10.6673,41.01263,2.2313,175,2.274452,183.3435,110.0061,0,-2.043276,0.5262362,1.283108
"2019-10-11 13:00:00",6057,0.688,260.2144,69.05889,9.640401,48.41939,2.2322,179.7,2.271249,41.55626,24.93376,0,-0.7131072,0.5800503,1.197971
"2019-10-11 13:10:00",6058,0.757,218.5812,72.505,9.0085,51.87015,2.2328,180.2,2.26932,38.43133,23.0588,0,-0.3508511,0.5954605,1.147983
"2019-10-11 13:20:00",6059,1.181,188.3365,31.34462,8.5623,54.92996,2.2327,180.4,2.267424,36.46873,21.88124,0,0.01999302,0.6117962,1.113775
"2019-10-11 13:30:00",6060,0.8490001,193.2762,19.47316,8.249201,58.32085,2.2343,178.1,2.267787,34.98592,20.99155,0,0.5546937,0.6359297,1.090399
"2019-10-11 13:40:00",6061,1.378,172.0659,20.45822,8.484301,53.00568,2.2326,180.1,2.267008,33.99282,20.39569,0,-0.5487366,0.5873595,1.108107
"2019-10-11 13:50:00",6062,1.091,174.9367,60.2822,8.209499,54.57686,2.2362,179.2,2.269556,32.76318,19.65791,0,-0.4039899,0.5935103,1.087476
"2019-10-11 14:00:00",6063,1.426,178.4628,11.1742,8.3859,52.67946,2.2332,180.7,2.267221,31.40704,18.84423,0,-0.7270363,0.5797786,1.100578
"2019-10-11 14:10:00",6064,0.919,182.6644,54.01089,8.037,53.77343,2.2359,175.6,2.268555,30.46123,18.27674,0,-0.7615091,0.5779897,1.074861
"2019-10-11 14:20:00",6065,1.113,150.9609,40.46002,7.69,53.1765,2.2365,180.1,2.267764,30.01416,18.0085,0,-1.239776,0.558176,1.049667
"2019-10-11 14:30:00",6066,1.709,174.1784,10.40981,7.599401,54.46155,2.2372,178.5,2.268108,29.11055,17.46633,0,-0.9992809,0.5681185,1.043155
"2019-10-11 14:40:00",6067,1.837,184.2401,10.70711,7.5622,52.15243,2.2374,182.7,2.26816,27.91041,16.74624,0,-1.621026,0.5426505,1.040509
"2019-10-11 14:50:00",6068,1.808,173.6914,10.01275,7.7124,49.79058,2.2359,179,2.267246,26.53442,15.92066,0,-2.111564,0.5234281,1.051259
"2019-10-11 15:00:00",6069,2.283,185.5315,14.81476,8.160399,46.13401,2.2328,176.1,2.265906,25.14816,15.0889,0,-2.731948,0.5000618,1.083933
"2019-10-11 15:10:00",6070,1.367,182.2699,32.37715,8.399401,44.90957,2.234,179,2.268087,23.77137,14.26282,0,-2.879682,0.4947806,1.101726
"2019-10-11 15:20:00",6071,1.382,181.5963,12.59666,7.3693,53.87277,2.2398,180.2,2.269813,22.5336,13.52016,0,-1.358417,0.5532508,1.026958
"2019-10-11 15:30:00",6072,2.248,182.8794,6.806859,6.933399,55.80477,2.2411,178.5,2.269365,20.50341,12.30205,0,-1.290567,0.5562087,0.9967046
"2019-10-11 15:40:00",6073,1.952,168.879,10.97455,6.9184,54.82084,2.2395,180.5,2.267684,18.57604,11.14562,0,-1.542325,0.5458144,0.9956331
"2019-10-11 15:50:00",6074,2.023,175.3063,15.01521,7.0089,55.06426,2.2407,178.5,2.269265,15.98525,9.591153,0,-1.399543,0.5517271,1.00197
"2019-10-11 16:00:00",6075,2.411,181.8765,6.190326,6.5608,57.85144,2.242,178.9,2.268766,14.85171,8.911027,0,-1.142785,0.5619956,0.9714462
"2019-10-11 16:10:00",6076,2.176,183.609,9.114554,6.3347,57.82284,2.242,178.6,2.267848,12.34728,7.40837,0,-1.361623,0.5530244,0.9564117
"2019-10-11 16:20:00",6077,2.988,182.2098,6.715534,6.369101,56.53678,2.2411,178.3,2.267077,8.222642,4.933585,0,-1.637934,0.5420225,0.9587077
"2019-10-11 16:30:00",6078,2.681,179.2016,6.53788,6.4016,"NAN",2.2421,181.3,2.268221,5.041039,3.024624,0,-2.004452,0.5275407,0.9608729
"2019-10-11 16:40:00",6079,2.515,180.8996,9.542439,6.2367,54.49399,2.2418,181.1,2.267248,3.06512,1.839072,0,-2.257384,0.5177146,0.9500397
"2019-10-11 16:50:00",6080,2.281,179.1302,8.568938,5.9846,54.39576,2.2437,179.1,2.268146,1.445444,0.8672662,0,-2.517485,0.5078406,0.9336032
"2019-10-11 17:00:00",6081,2.341,184.95,9.932459,5.7492,55.96325,2.244,179.9,2.267493,0.4389343,0.2633606,0,-2.354876,0.5140078,0.9184739
"2019-10-11 17:10:00",6082,2.082,173.7022,17.2453,5.7869,54.79447,2.244,178.8,2.267646,0.04845262,0.02907157,0,-2.604227,0.5045909,0.9208792
"2019-10-11 17:20:00",6083,2.386,170.8264,12.18155,5.8608,53.29761,2.2417,178.3,2.265621,0.01358819,0.008152914,0,-2.908676,0.4934084,0.9257607
"2019-10-11 17:30:00",6084,2.308,154.66,17.4261,6.1581,51.32664,2.2413,181,2.266423,0.006078926,0.003647356,0,-3.138329,0.4849731,0.9448761
